BrandName_gsheet,order_date_time,city,product_id,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp
Jaldhara,08/10/2024,Patna,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,09/10/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,09/10/2024,Patna,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,09/10/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,735
Jaldhara,09/10/2024,Mumbai,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,09/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,5,945
Jaldhara,09/10/2024,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,756
Jaldhara,09/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,12,1668
Jaldhara,09/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,09/10/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,5,695
Jaldhara,09/10/2024,Pune,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,09/10/2024,Bangalore,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,09/10/2024,Kolkata,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,09/10/2024,Bangalore,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,09/10/2024,Delhi,COOL3MNM3N3TGBN4,BGM,FoodAndNutrition,Drinks,Jaldhara,1,159
Jaldhara,09/10/2024,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,09/10/2024,Chennai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,09/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,09/10/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,09/10/2024,Patna,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,5,945
Jaldhara,09/10/2024,Kolkata,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,09/10/2024,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,09/10/2024,Mumbai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,7,973
Jaldhara,09/10/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,09/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,09/10/2024,Kolkata,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,09/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,2,698
Jaldhara,09/10/2024,Chennai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,09/10/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,199
Jaldhara,10/10/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,10/10/2024,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,10/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,2,698
Jaldhara,10/10/2024,Ahmedabad,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,10/10/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,10/10/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,525
Jaldhara,10/10/2024,Lucknow,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,10/10/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,10/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,10/10/2024,Mumbai,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,10/10/2024,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,10/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,10/10/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,10/10/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,10/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,756
Jaldhara,10/10/2024,Patna,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,10/10/2024,Bangalore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,10/10/2024,Mumbai,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,3,357
Jaldhara,10/10/2024,Patna,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,10/10/2024,Kolkata,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,10/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,5,695
Jaldhara,10/10/2024,Ahmedabad,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,10/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,7,973
Jaldhara,10/10/2024,Bangalore,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,10/10/2024,Jaipur,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,10/10/2024,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,10/10/2024,Chennai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,10/10/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,10/10/2024,Chandigarh,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,10/10/2024,Bangalore,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,10/10/2024,Mumbai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,4,616
Jaldhara,10/10/2024,Kolkata,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,11/10/2024,Mumbai,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,11/10/2024,Mumbai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,11/10/2024,Kolkata,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,11/10/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,11/10/2024,Kolkata,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,11/10/2024,Ahmedabad,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,199
Jaldhara,11/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,6,834
Jaldhara,11/10/2024,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,11/10/2024,Chennai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,11/10/2024,Bangalore,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,11/10/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,10,1390
Jaldhara,11/10/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,9,1638
Jaldhara,11/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,11/10/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,318
Jaldhara,11/10/2024,Ahmedabad,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,11/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1092
Jaldhara,11/10/2024,Ahmedabad,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,11/10/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,4,476
Jaldhara,11/10/2024,Jaipur,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,11/10/2024,Jaipur,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,11/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,11/10/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,5,945
Jaldhara,11/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,4,1396
Jaldhara,11/10/2024,Kolkata,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,11/10/2024,Kolkata,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,11/10/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,11/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,11/10/2024,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,12/10/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,7,973
Jaldhara,12/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,11,1529
Jaldhara,12/10/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,12/10/2024,Guwahati,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,12/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,12/10/2024,Kolkata,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,12/10/2024,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,12/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,5,882
Jaldhara,12/10/2024,Patna,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,12/10/2024,Ahmedabad,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,12/10/2024,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,12/10/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,398
Jaldhara,12/10/2024,Kolkata,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,12/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,7,1323
Jaldhara,12/10/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,5,595
Jaldhara,12/10/2024,Kanpur,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,12/10/2024,Lucknow,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,12/10/2024,Bangalore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,12/10/2024,Chandigarh,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,299
Jaldhara,12/10/2024,Bangalore,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,12/10/2024,Bangalore,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,12/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,2,698
Jaldhara,12/10/2024,Mumbai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,12/10/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,12/10/2024,Ambala,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,12/10/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,12/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,12/10/2024,Guwahati,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,12/10/2024,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,299
Jaldhara,12/10/2024,Pune,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,12/10/2024,Kolkata,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,13/10/2024,Mumbai,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,13/10/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,398
Jaldhara,13/10/2024,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,13/10/2024,Jaipur,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,13/10/2024,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,13/10/2024,Jaipur,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,13/10/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,756
Jaldhara,13/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,357
Jaldhara,13/10/2024,Kolkata,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,13/10/2024,Pune,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,13/10/2024,Patna,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,13/10/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,13/10/2024,Bangalore,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,13/10/2024,Pune,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,13/10/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,7,973
Jaldhara,13/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,5,945
Jaldhara,13/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,13/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,7,973
Jaldhara,13/10/2024,Delhi,COOL3MNM3N3TGBN4,BGM,FoodAndNutrition,Drinks,Jaldhara,1,159
Jaldhara,13/10/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,13/10/2024,Kolkata,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,13/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,3,1047
Jaldhara,13/10/2024,Chennai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,13/10/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,13/10/2024,Kolkata,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,13/10/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,13/10/2024,Ambala,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,13/10/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,13/10/2024,Pune,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,13/10/2024,Guwahati,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,13/10/2024,Mumbai,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,13/10/2024,Mumbai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,13/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,13/10/2024,Jaipur,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,13/10/2024,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,13/10/2024,Kolkata,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,14/10/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,14/10/2024,Ambala,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,14/10/2024,Kolkata,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,14/10/2024,Lucknow,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,14/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,525
Jaldhara,14/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,14/10/2024,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,299
Jaldhara,14/10/2024,Pune,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Delhi,COOL3MNM3N3TGBN4,BGM,FoodAndNutrition,Drinks,Jaldhara,1,159
Jaldhara,14/10/2024,Jaipur,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,14/10/2024,Patna,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,367
Jaldhara,14/10/2024,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,14/10/2024,Delhi,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,329
Jaldhara,14/10/2024,Chennai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,14/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,14/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,14/10/2024,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,14/10/2024,Patna,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,14/10/2024,Patna,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Mumbai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Ahmedabad,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,14/10/2024,Guwahati,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,14/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,6,2094
Jaldhara,14/10/2024,Pune,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,14/10/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,4,476
Jaldhara,14/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1134
Jaldhara,14/10/2024,Mumbai,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,14/10/2024,Kolkata,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,14/10/2024,Kolkata,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,15/10/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,15/10/2024,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,299
Jaldhara,15/10/2024,Bangalore,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,15/10/2024,Lucknow,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,15/10/2024,Chandigarh,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,15/10/2024,Jaipur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,546
Jaldhara,15/10/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,525
Jaldhara,15/10/2024,Lucknow,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,15/10/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,15/10/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,15/10/2024,Delhi,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,4,556
Jaldhara,15/10/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,15/10/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,3,417
Jaldhara,15/10/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,4,1396
Jaldhara,15/10/2024,Mumbai,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,15/10/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,15/10/2024,Ahmedabad,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,15/10/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,7,1273
Jaldhara,15/10/2024,Jaipur,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,329
Jaldhara,15/10/2024,Bangalore,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,6,834
Jaldhara,15/10/2024,Pune,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,15/10/2024,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,15/10/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
